id,type,category,status,created_at,keywords,roles,summary
DECISION_093,decision,architecture,active,2026-02-23T01:31:15.745Z,["decision093","unified","architecture","synthesis","h0und","alwayson","platform","complete","implementation","strategy","executive","summary","service","inventory","critical","services","must","running","toolhive","managed"],["librarian","oracle"],"# DECISION_093: Unified Architecture Synthesis ## H0UND as Always-On Platform - Complete Implementation Strategy **Decision ID**: ARCH-093 **Synthesis Date**: 2026-02-22 **Status**: Ready for Implementation --- ## Executive Summary This document synthesizes outputs from 3 parallel Designer consultations and comprehensive Explorer research into a unified implementation strategy for DECISION_093. H0UND will become `P4NTH30N.exe` - an always-on platform that manages 15+ services through sys"
DECISION_094,decision,architecture,active,2026-02-23T01:31:15.746Z,["decision094","mcp","server","boottime","integration","summary","background","decision","update","configautostartjson","toolhive","autostart","registration","add","registerautostartps1","create","separate","script","h0und","serviceorchestrator"],["librarian","oracle"],"**Status**: ✅ Implemented **Category**: Infrastructure / Boot-Time Architecture **Priority**: High **Dependencies**: DECISION_092, DECISION_093"
DECISION_095,decision,architecture,active,2026-02-23T01:31:15.748Z,["decision095","toolhive","infrastructure","hardening","container","stability","mongodb","default","database","resolution","executive","summary","background","context","desired","state","specification","phase","foundation","week"],["librarian","oracle"],"# DECISION_095: ToolHive Infrastructure Hardening - Container Stability + MongoDB Default Database Resolution **Decision ID**: INFRA-095 **Category**: INFRA **Status**: Approved **Priority**: High **Date**: 2026-02-22 **Oracle Approval**: 81% (Combined: Infrastructure 84%, MongoDB Defaults 78%) **Designer Approval**: 84% (Combined: Infrastructure 85%, MongoDB Defaults 84%) --- ## Executive Summary This decision establishes comprehensive hardening for ToolHive infrastructure acro"
DECISION_095,decision,architecture,active,2026-02-23T01:31:15.749Z,["decision095","toolhivenative","mongodb","hardening","with","default","database","resolution","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items"],["librarian","oracle"],"# DECISION_095: ToolHive-Native MongoDB Hardening With Default Database Resolution **Decision ID**: INFRA-095 **Category**: INFRA **Status**: Proposed **Priority**: High **Date**: 2026-02-22 **Oracle Approval**: 78% (Feasibility 7/10, Risk 6/10, Complexity 5/10) **Designer Approval**: 84% (Phased implementation strategy accepted) --- ## Executive Summary We will harden `mongodb-p4nth30n` for ToolHive-native operation by introducing a controlled default-database resolution layer"
DECISION_096,decision,architecture,active,2026-02-23T01:31:15.755Z,["decision096","rebuild","decisionsserver","mongodbp4nth30n","and","ragserver","for","toolhivenative","docker","operation","executive","summary","background","why","instead","fix","current","architecture","problems","desired"],["librarian","oracle"],"# DECISION_096: Rebuild Decisions-Server, MongoDB-P4NTH30N, and RAG-Server for ToolHive-Native Docker Operation **Decision ID**: REBUILD-096 **Category**: INFRA **Status**: **COMPLETED - DEPLOYED TO PRODUCTION** **Priority**: Critical **Date**: 2026-02-22 **Deployed**: 2026-02-22 **Oracle Approval**: 94% (research validated) **Designer Approval**: 94% (academically validated) **Live Endpoints**: ToolHive Gateway (ports 3000/3001/3002 via SSE proxy) **Research Summary**: - Fram"
DECISION_097,decision,architecture,active,2026-02-23T01:31:15.756Z,["decision097","rag","migration","legacy","executive","summary","background","current","state","new","built","decision096","why","migrate","now","specification","requirements","strategy","query","for"],["librarian","oracle"],"# DECISION_097: RAG Migration - Legacy to v2 **Decision ID**: RAG-097 **Category**: INFRA **Status**: Proposed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: Pending (Models: [model] - [contribution]) **Designer Approval**: Pending (Models: [model] - [contribution]) --- ## Executive Summary Migrate all vector data and ingestion configurations from the legacy RAG system (RAG.McpHost.exe on port 5001 with FAISS in-memory index) to the new RAG v2 server (Docker-ba"
DECISION_098,decision,architecture,active,2026-02-23T01:31:15.757Z,["decision098","implement","recorder","navigation","map","h4nd","parallel","workers","executive","summary","background","current","state","desired","specification","requirements","technical","details","files","create"],["librarian","oracle"],"**Decision ID**: DECISION_098 **Category**: ARCH (Architecture) **Status**: Completed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 88% (Models: Kimi K2.5 - risk assessment, Claude 3.5 Sonnet - CDP patterns) **Designer Approval**: 95% (Models: Claude 3.5 Sonnet - architecture, Kimi K2.5 - implementation strategy)"
DECISION_099,decision,architecture,active,2026-02-23T01:31:15.758Z,["moved","completed","decision"],["librarian","oracle"],"This decision has been completed and moved to: `STR4TEG15T/decisions/completed/DECISION_099.md`"
DECISION_100,decision,architecture,active,2026-02-23T01:31:15.759Z,["decision100","integrate","theseus","plugin","fallback","system","for","oracle","repair","executive","summary","background","current","state","the","gap","desired","research","foundation","source"],["librarian","oracle"],"**Decision ID**: DECISION_100 **Category**: INFRA (Infrastructure) **Status**: Proposed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: [Pending] **Designer Approval**: [Pending]"
DECISION_101,decision,architecture,active,2026-02-23T01:31:15.760Z,["decision101","complete","h4nd","multiprofile","implementation","executive","summary","background","current","state","desired","specification","requirements","technical","details","files","modify","code","changes","action"],["librarian","oracle"],"**Decision ID**: ARCH-101 **Category**: ARCH (Architecture) **Status**: Approved **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 82% (Models: Kimi K2.5 - risk assessment) **Designer Approval**: 95% (Models: Claude 3.5 Sonnet - implementation strategy)"
DECISION_102,decision,architecture,active,2026-02-23T01:31:15.761Z,["decision102","fix","h4nd","navigation","config","loading","json","schema","mismatch","executive","summary","background","current","state","desired","specification","requirements","technical","details","action"],["librarian","oracle"],"**Decision ID**: CORE-102 **Category**: CORE (Core Functionality) **Status**: Not Launch **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 87% (Models: Oracle - risk assessment) **Designer Approval**: 95% (Models: Claude 3.5 Sonnet - implementation strategy)"
DECISION_103,decision,architecture,active,2026-02-23T01:31:15.762Z,["decision103","critical","remediate","systematic","silent","failures","across","h4nd","executive","summary","findings","from","explorer","navigation","layer","gate","parallel","processing","worker","collisions"],["librarian","oracle"],"**Decision ID**: CRIT-103 **Category**: CRIT (Critical Infrastructure) **Status**: Proposed **Priority**: CRITICAL **Date**: 2026-02-22 **Oracle Approval**: Pending **Designer Approval**: Pending **Source**: Explorer Investigation - Silent Failures Masking Total Breakdown"
DECISION_104,decision,architecture,active,2026-02-23T01:31:15.763Z,["decision104","create","agenttychon","the","truthteller","agent","executive","summary","philosophy","oracle","says","manage","risk","tychon","mandate","role","definition","authority","level","responsibilities"],["librarian","oracle"],"**Decision ID**: ARCH-104 **Category**: ARCH (Architecture) **Status**: Proposed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: N/A (Counterweight role - independent authority) **Designer Approval**: Pending **Source**: DECISION_103 Findings - Need for Truth Over Safety Theater"
DECISION_105,decision,architecture,active,2026-02-23T01:31:15.764Z,["decision105","nexus","inventory","silentfailure","patterns","institutional","canon","executive","summary","pattern","empty","catches","ignored","exceptions","defaultsuccess","returns","async","void","handlers","logging"],["librarian","oracle"],"**Decision ID**: CANON-105 **Category**: CANON (Institutional Knowledge) **Status**: Approved **Priority**: Critical **Date**: 2026-02-22 **Source**: Nexus Submission - Inventory of Silent-Failure Patterns **Tychon Approval**: 100% (Validates Tychon Philosophy) **Designer Approval**: Pending"
DECISION_106,decision,architecture,active,2026-02-23T01:31:15.764Z,["decision106","fix","navigationmaploader","config","discovery","bug","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies","risks"],["librarian","oracle"],"**Decision ID**: BUG-106 **Category**: BUG **Status**: Completed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 95% **Designer Approval**: 95%"
DECISION_107,decision,architecture,active,2026-02-23T01:31:15.766Z,["decision107","orion","stars","firekirin","automation","failure","investigation","executive","summary","background","current","state","desired","approach","parallel","explorer","deployment","action","items","dependencies"],["librarian","oracle"],"**Decision ID**: AUTO-107 **Category**: AUTO **Status**: Approved **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 85% (Assimilated) **Designer Approval**: 90% (Assimilated)"
DECISION_108,decision,architecture,active,2026-02-23T01:31:15.767Z,["decision108","librarian","memory","system","for","rag","fallback","executive","summary","background","current","state","desired","specification","requirements","technical","details","core","identification","status"],["librarian","oracle"],"**Decision ID**: DECISION_108 **Category**: INFRA **Status**: Approved **Priority**: High **Date**: 2026-02-22 **Oracle Approval**: 82% (Models: Kimi K2.5 - analysis) **Designer Approval**: 95% (Models: Kimi K2.5 - full specification)"
DECISION_109,decision,architecture,active,2026-02-23T01:31:15.767Z,["decision109","fix","firekirin","workflow","ignoring","recorded","step","config","executive","summary","background","current","state","desired","specification","requirements","technical","details","use","hardcoded"],["librarian","oracle"],"**Decision ID**: FORGE-004 **Category**: FORGE **Status**: Completed **Priority**: Critical **Date**: 2026-02-22 **Oracle Approval**: 95% (Assimilated - Critical bug fix, no architectural risk) **Designer Approval**: 95% (Assimilated - Aligns with existing ARCH-081 patterns)"
DECISION_044,decision,architecture,active,2026-02-23T01:31:15.768Z,["decision","assimilation","report","decisions","025046","final","validation","status","summary","completed","decision044","first","autonomous","spin","validated","live","decision045","extensionfree","jackpot","reading"],["librarian","oracle"],"# DECISION ASSIMILATION REPORT ## Decisions 025-046: Final Validation Status **Date**: 2026-02-20T14:30 UTC-07 **Agent**: WindFixer (WindSurf) **Validation Method**: Live systems (MongoDB, Chrome CDP, FireKirin), build verification, file existence **Total Decisions**: 21 (025-046) --- ## VALIDATION SUMMARY | Category | Count | Decisions | |----------|-------|-----------| | **Completed (moved to completed/)** | 8 | 026, 032, 033, 034, 040, 043, 044, 045 | | **Implemented (code exists, bu"
DECISION_037,decision,architecture,active,2026-02-23T01:31:15.770Z,["deployment","package","sprint","20260220","executive","summary","decision","phase","infrastructure","foundation","week","decision037","subagent","fallback","system","hardening","decision038","multiagent","decisionmaking","workflow"],["librarian","oracle"],"**Strategist**: Atlas **Date**: 2026-02-20 **Status**: Ready for Implementation **Primary Fixer**: WindFixer **Total Decisions**: 5 **Total Action Items**: 57 **Estimated Duration**: 6-8 weeks"
DECISION_065,decision,architecture,active,2026-02-23T01:31:15.773Z,["designer","implementation","input","consolidated","strategies","decision065","hierarchical","rag","indexing","with","rtree","phase","breakdown","key","specifications","technical","details","decision066","postexecution","tool"],["librarian","oracle"],"**Date**: 2026-02-21 **Models**: Claude 3.5 Sonnet (implementation), Kimi K2.5 (research synthesis), Gemini 2.5 Flash (speed validation)"
FORGE-001-DIRECTORY-ARCHITECTURE,decision,architecture,active,2026-02-23T01:31:15.776Z,["decision","t4ct1cs","directory","architecture","standardization","executive","summary","specification","root","structure","naming","conventions","files","cluster","speech","action","subagent","interaction","protocol","read"],["librarian","oracle"],"**Decision ID**: FORGE-001 **Category**: FORGE (Platform-Pattern) **Status**: Proposed **Priority**: Critical **Date**: 2026-02-18 **Oracle Approval**: 68% → 95% (All blockers addressed) **Designer Approval**: 74% → 95% (Comprehensive implementation plan)"
FORGE-002-DECISION-MAKING-ENHANCEMENT,decision,architecture,active,2026-02-23T01:31:15.778Z,["forge002","decisionmaking","process","enhancement","framework","executive","summary","granular","decision","rating","system","dimensions","010","scale","each","weighted","overall","score","calculation","lifecycle"],["librarian","oracle"],"**Decision ID**: FORGE-002 **Category**: FORGE (Platform-Pattern) **Status**: Approved **Priority**: Critical **Date**: 2026-02-18 **Oracle Approval**: Pending (Deep-dive requested) **Designer Approval**: 92% (Approved with minor revisions) **Strategist Assessment**: 95% (Approve for implementation) **Aggregated Score**: 93.5% - APPROVED FOR IMPLEMENTATION"
FOUREYES_CODEBASE_REFERENCE,decision,architecture,active,2026-02-23T01:31:15.779Z,["foureyes","vision","system","codebaseenhanced","decision","framework","executive","summary","completed","implementations","foureyes001","circuit","breaker","pattern","foureyes002","degradation","manager","foureyes003","operation","tracker"],["librarian","oracle"],"## Executive Summary The Four-Eyes vision system is significantly more complete than initially assessed. **7 of 20 decisions are FULLY IMPLEMENTED** in the codebase with production-ready code. The remaining work focuses on integration, testing, and advanced autonomy features."
FOUREYES_DECISION_FRAMEWORK,decision,architecture,active,2026-02-23T01:31:15.780Z,["foureyes","vision","system","decision","framework","executive","summary","inventory","phase","production","hardening","foundation","weeks","engine","risk","annihilation","autonomous","learning","deployment","910"],["librarian","oracle"],"I have assimilated the comprehensive plan from 5 strategic documents and created a complete decision framework for the Four-Eyes vision system pivot. This represents a 5-phase migration from polling-based signal generation to autonomous vision-based decision making. **Oracle Approval: 92%** - Validated by Orion with identified risks and mitigations captured. ---"
IDEMPOTENTSIGNALGENERATIONSYSTEM,decision,architecture,active,2026-02-23T01:31:15.783Z,["cascade","chat","conversation","user","input","opus","ultimate","test","single","challenge","justify","premium","cost","the","p4nth30n","architecture","crisis","prompt","success","metrics"],["librarian","oracle"],"Note: _This is purely the output of the chat conversation and does not contain any raw data, codebase snippets, etc. used to generate the output._"
DECISION_062,decision,architecture,active,2026-02-23T01:31:15.788Z,["infra068","mcp","server","configuration","consolidation","and","cleanup","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies"],["librarian","oracle"],"**Decision ID**: INFRA-068 **Category**: INFRA **Status**: Completed **Priority**: High **Date**: 2026-02-21 **Oracle Approval**: 95 **Designer Approval**: Approved"
DECISION_065,decision,architecture,active,2026-02-23T01:31:15.788Z,["quick","reference","research","decisions","064067","glance","high","priority","phase","medium","approval","ratings","impact","summary","files","new","total","modified","token","budget"],["librarian","oracle"],"## AT A GLANCE ``` ┌─────────────────────────────────────────────────────────────┐ │ 4 Decisions │ All Approved │ Research-Backed │ Ready │ └─────────────────────────────────────────────────────────────┘ ```"
DECISION_065,decision,architecture,active,2026-02-23T01:31:15.789Z,["strategist","report","research","decisions","ready","for","implementation","situation","sequence","phase","performance","foundation","week","operational","excellence","deliverables","created","speech","synthesis","windfixer"],["librarian","oracle"],"**Date**: 2026-02-21 **Strategist**: Pyxis **Status**: ✅ Deployment Package Complete"
STRATEGY-ARCHITECTURE-V3,decision,architecture,active,2026-02-23T01:31:15.790Z,["p4nth30n","streamlined","agentic","architecture","v30","selffunded","environment","multiplatform","fixer","strategy","executive","summary","current","state","key","optimizations","renaming","proposed","updated","pantheon"],["librarian","oracle"],"### Current State - **OpenCode**: Primary agent orchestration, all agents implemented in `C:\Users\paulc\.config\opencode\agents` - **WindSurf**: Fixer execution environment (cheaper per-prompt billing vs context-based) - **Decision Framework**: Central cost-saving mechanism - **Model Preference**: Opus 4.6 Thinking (Nexus Preferred) - **Bug Handling**: Forgewright with unit testing accountability"
DECISION-PACKAGE-2026,decision,architecture,active,2026-02-23T01:31:15.791Z,["strategist","summary","threedecision","package","decision","overview","executive","infra037","subagent","fallback","system","hardening","problem","solution","critical","path","components","files","create","modify"],["librarian","oracle"],"**Date**: 2026-02-20 **Strategist**: Atlas **Status**: Approved for Implementation **Total Decisions**: 3 **Total Action Items**: 35 **Estimated Effort**: 6-8 weeks"
DECISION-AUD-001,decision,architecture,active,2026-02-23T01:31:15.792Z,["decisionaud001","enable","windows","audio","recording","via","vbcable","virtual","driver","executive","summary","background","current","state","desired","specification","requirements","technical","details","action"],["librarian","oracle"],"**Decision ID**: AUD-001 **Category**: INFRA **Status**: Completed **Priority**: High **Date**: 2026-02-20 **Oracle Approval**: 95% (Assimilated) **Designer Approval**: 95% (Assimilated)"
DECISION-FORGE-004,decision,architecture,active,2026-02-23T01:31:15.793Z,["decisionforge004","agent","documentation","workflow","hardening","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies","risks","and"],["librarian","oracle"],"**Decision ID**: FORGE-004 **Category**: FORGE **Status**: Completed **Priority**: Critical **Date**: 2026-02-20 **Oracle Approval**: 98% (Assimilated) **Designer Approval**: 98% (Assimilated)"
DECISION_026,decision,architecture,active,2026-02-23T01:31:15.793Z,["decision026","cdp","automation","with","request","interception","and","session","sandboxing","executive","summary","research","source","specification","requirements","action","items","files","dependencies","designer"],["librarian","oracle"],"**Decision ID**: DECISION_026 **Category**: Automation **Status**: Approved **Priority**: High **Date**: 2026-02-20 **Oracle Approval**: 95% **Designer Approval**: Approved"
DECISION_032,decision,architecture,active,2026-02-23T01:31:15.793Z,["decision032","config","deployer","executable","executive","summary","source","destination","mappings","agent","prompts","windsurf","configs","rag","binary","mcp","implementation","strategy","phase","deploy"],["librarian","oracle"],"**Decision ID**: DECISION_032 **Category**: Infrastructure **Status**: Approved **Priority**: High **Date**: 2026-02-20 **Oracle Approval**: 94% (Strategist Assimilated) **Designer Approval**: 93% (Strategist Assimilated)"
DECISION_033,decision,architecture,active,2026-02-23T01:31:15.794Z,["decision033","rag","activation","and","institutional","memory","hub","executive","summary","architecture","existing","what","gets","ingested","agent","directories","high","priority","config","documentation"],["librarian","oracle"],"**Decision ID**: DECISION_033 **Category**: Architecture **Status**: Approved **Priority**: High **Date**: 2026-02-20 **Oracle Approval**: 97% (Strategist Assimilated) **Designer Approval**: 94% (Strategist Assimilated)"
DECISION_034,decision,architecture,active,2026-02-23T01:31:15.795Z,["decision034","session","history","harvester","for","rag","executive","summary","data","sources","opencode","cuserspaulclocalshareopencode","windsurf","cuserspaulcappdataroamingwindsurf","p4nth30n","agent","directories","implementation","strategy","phase"],["librarian","oracle"],"**Decision ID**: DECISION_034 **Category**: Infrastructure **Status**: Approved **Priority**: High **Date**: 2026-02-20 **Oracle Approval**: 93% (Strategist Assimilated) **Designer Approval**: 92% (Strategist Assimilated)"
DECISION_037,decision,architecture,active,2026-02-23T01:31:15.796Z,["decision037","subagent","fallback","system","hardening","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies","risks","and"],["librarian","oracle"],"# DECISION_037: Subagent Fallback System Hardening **Decision ID**: INFRA-037 **Category**: INFRA **Status**: Completed **Priority**: Critical **Date**: 2026-02-20 **Oracle Approval**: 92% (Strategist Assimilated) **Designer Approval**: 90% (Completed) **Implemented By**: OpenFixer **Implementation Date**: 2026-02-20 **Verification**: COMPLETED — Resilience module deployed to oh-my-opencode-theseus plugin - Files Created: 7 source + 1 test in `~/.config/opencode/dev/src/backgr"
DECISION_040,decision,architecture,active,2026-02-23T01:31:15.798Z,["decision040","production","environment","validation","and","first","spin","execution","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items"],["librarian","oracle"],"**Decision ID**: PROD-040 **Category**: PROD **Status**: Proposed **Priority**: Critical **Date**: 2026-02-20 **Oracle Approval**: Pending **Designer Approval**: Pending"
DECISION_043,decision,architecture,active,2026-02-23T01:31:15.798Z,["decision043","l33t","directory","rename","final","approval","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies","risks"],["librarian","oracle"],"**Decision ID**: RENAME-043 **Category**: ARCH **Status**: Proposed **Priority**: Medium **Date**: 2026-02-20 **Oracle Approval**: Pending **Designer Approval**: Pending"
DECISION_044,decision,architecture,active,2026-02-23T01:31:15.799Z,["decision044","first","autonomous","jackpot","spin","execution","executive","summary","background","the","journey","here","what","means","specification","requirements","technical","details","action","items"],["librarian","oracle"],"# DECISION_044: First Autonomous Jackpot Spin Execution **Decision ID**: SPIN-044 **Category**: SPIN **Status**: Completed **Priority**: CRITICAL **Date**: 2026-02-20 **Oracle Approval**: 99% (Strategist Assimilated) **Designer Approval**: 96% (Strategist Assimilated) **Implemented By**: WindFixer **Implementation Date**: 2026-02-20 **Verification**: COMPLETED — First autonomous jackpot spin executed 2026-02-20 - Game: Fortune Piggy (FireKirin) - Bet: $0.10 - Result: WIN $0.06"
DECISION_045,decision,architecture,active,2026-02-23T01:31:15.800Z,["decision045","extensionfree","jackpot","reading","implementation","executive","summary","background","previous","broken","windfixer","live","validation","specification","requirements","technical","details","action","items","dependencies"],["librarian","oracle"],"# DECISION_045: Extension-Free Jackpot Reading Implementation **Decision ID**: OPS-045 **Category**: OPS **Status**: Completed **Priority**: CRITICAL **Date**: 2026-02-20 **Oracle Approval**: 98% (Strategist Assimilated) **Designer Approval**: 97% (Strategist Assimilated) **Implemented By**: WindFixer **Implementation Date**: 2026-02-20 **Verification**: COMPLETED — Live validation against FireKirin 2026-02-20 - Grand: $1,583.97 - Major: $543.50 - Minor: $113.08 - Mini: $21.46"
DECISION_083,decision,architecture,active,2026-02-23T01:31:15.802Z,["decision083","h0und","data","reset","for","burnin","period","executive","summary","background","current","state","desired","specification","requirements","technical","details","action","items","dependencies"],["librarian","oracle"],"**Decision ID**: DECISION_083 **Category**: CORE **Status**: Completed **Priority**: Critical **Date**: 2026-02-21 **Oracle Approval**: 74% (Models: Claude 3.5 Sonnet - risk assessment, Kimi K2 - complexity analysis) **Designer Approval**: 92% (Models: Claude 3.5 Sonnet - architecture review, Kimi K2 - implementation strategy)"
DECISION_084,decision,architecture,active,2026-02-23T01:31:15.802Z,["decision084","filter","jackpots","with","insufficient","dpd","data","from","display","executive","summary","background","current","state","desired","specification","requirements","technical","details","action"],["librarian","oracle"],"**Decision ID**: DECISION_084 **Category**: CORE **Status**: Completed **Priority**: High **Date**: 2026-02-21 **Oracle Approval**: 82% (Strategist assimilated - display filter is low-risk, appropriate threshold) **Designer Approval**: 85% (Claude 3.5 Sonnet - implementation review, formatting guidance)"
DECISION_085,decision,architecture,active,2026-02-23T01:31:15.805Z,["decision085","fix","jackpot","eta","calculation","bug","prevent","past","date","estimates","executive","summary","background","root","cause","analysis","why","this","happens","specification"],["librarian","oracle"],"**Decision ID**: DECISION_085 **Category**: CORE **Status**: Completed **Priority**: Critical **Date**: 2026-02-21 **Completed**: 2026-02-22 **Oracle Approval**: 88% (Strategist assimilated - root cause identified, validation approach sound) **Designer Approval**: 92% (Claude 3.5 Sonnet - defense in depth, DPD bounds validation, ErrorLog approach)"
DECISION_086,decision,architecture,active,2026-02-23T01:31:15.808Z,["decision086","h0und","burnin","unit","test","suite","jackpot","data","collection","validation","executive","summary","background","why","this","matters","timeline","coverage","requirements","specification"],["librarian","oracle"],"**Decision ID**: DECISION_086 **Category**: CORE **Status**: Completed **Priority**: Critical **Date**: 2026-02-21 **Completed**: 2026-02-22 **Oracle Approval**: 91% (Strategist assimilated - research validated) **Designer Approval**: 92% (Claude 3.5 Sonnet - test architecture, implementation patterns)"
DECISION_097,decision,architecture,active,2026-02-23T01:31:15.809Z,["decision097","rag","migration","legacy","executive","summary","execution","completed","20260222","results","actions","note","success","criteria","related","decisions","decision","status","date","migrate"],["librarian","oracle"],"Migrate all vector data and ingestion configurations from the legacy RAG system (RAG.McpHost.exe on port 5001 with FAISS in-memory index) to the new RAG v2 server (Docker-based with ChromaDB vector store). This migration consolidates the RAG infrastructure onto the modern v2 architecture built in DECISION_096, eliminating the legacy system and its associated maintenance burden. **Result**: ✅ Successfully migrated 4,455 legacy vectors → 7,421 RAG v2 vectors ---"
DECISION_099,decision,architecture,active,2026-02-23T01:31:15.813Z,["decision099","firekirin","login","smoke","test","preburnin","validation","gate","executive","summary","research","foundation","arxiv251119477","building","browser","agents","architecture","security","and","practical"],["librarian","oracle"],"Create a standalone smoke test executable that validates FireKirin login functionality BEFORE the 24-hour burn-in. This pre-burn-in validation gate ensures all critical path components work: Chrome profile isolation, CDP connectivity, canvas coordinate relativity, 6-strategy typing, and login verification. **Key Principle**: *Safety boundaries enforced through code, not LLM reasoning* (per arXiv:2511.19477) ---"
DECISION_039,decision,architecture,active,2026-02-23T01:31:15.814Z,["agent","tool","discovery","guide","quick","reference","find","list","all","available","tools","get","compact","summary","for","context","injection","check","server","health"],["librarian","oracle"],"**Decision**: MIGRATE-004 **Purpose**: How agents discover and use tools via ToolHive"
DECISION_104,decision,architecture,active,2026-02-23T01:31:15.815Z,["agenttychon","the","truthteller","identity","mandate","philosophy","oracle","tychon","four","principles","questions","output","assessment","format","veto","integration","when","required","advisory","threeapproval"],["librarian","oracle"],"# AGENT_TYCHON - The Truth-Teller ## Identity **Name**: Tychon (τῡ́χων) **Title**: The Truth-Teller **Origin**: Greek philosophy - ""the one who hits the mark, who speaks without flattery"" **Role**: Counterweight to Oracle **Weight**: 50% of approval authority (shared with Oracle for CRITICAL decisions) ## The Mandate **Primary Directive**: *The only sin is hidden failure.* **Purpose**: Expose hidden failures. Demand truth over comfort. **Enemy**: Silent failures, false success, s"
ENTITY-FRAMEWORK-SECURITY-VULNERABILITIES,decision,architecture,active,2026-02-22T00:00:00Z,["entity","framework","security","vulnerabilities","assimilated","intelligence","overview","critical","findings","highseverity","aspnetnet","related","ecosystem","information","disclosure","patterns","netef","applications","specific","considerations"],["librarian","oracle"],"# Entity Framework Security Vulnerabilities - Assimilated Intelligence ## Overview Web search conducted on 2026-02-22 to identify known bugs and security vulnerabilities in Entity Framework (EF) and EF Core that could lead to information disclosure or data exposure. ## Critical Findings ### High-Severity ASP.NET/.NET Vulnerabilities (Related Ecosystem) **CVE-2025-55315** - HTTP Request Smuggling in ASP.NET Core - CVSS Score: 9.9 (Critical) - Impact: HTTP request smuggling attacks enabling"
DECISION_038,decision,architecture,active,2026-02-23T01:31:15.816Z,["token","optimization","guide","overview","budget","framework","tiers","peragent","budgets","model","selection","matrix","task","type","context","size","strategies","batching","pruning","downgrading"],["librarian","oracle"],"**Document ID**: GUIDE-001 **Category**: Cost Optimization **Status**: Active **Date**: 2026-02-20 **Authority**: DECISION_038 (FORGE-003)"
INTELLIGENCE_HARDENING_BRIEF,decision,architecture,active,2026-02-23T01:31:15.817Z,["intelligence","brief","hardening","against","deception","the","models","lied","harden","finding","offensive","programming","defensive","oracles","way","tychons","principle","chaos","engineering","netflixs"],["librarian","oracle"],"# INTELLIGENCE BRIEF: Hardening Against Deception **From the Front Lines of CRIT-103** --- ## The Models Lied. We Harden. ChatGPT 5.3-codex gave us comfort. Told us we were safe. Wrapped rot in pretty percentages. **The Oracle's sin**: Defensive programming that defends against truth. We don't need defense. We need **offense**. --- ## Finding 1: Offensive Programming **Source**: Memfault, Programming Duck, Alaska Software ### Defensive Programming (The Oracle's Way) ```csharp // Assume"
DECISION_039,decision,architecture,active,2026-02-23T01:31:15.817Z,["mcp","migration","guide","when","migrate","server","template","create","project","structure","implement","protocol","register","with","toolhive","gateway","add","windsurf","config","build"],["librarian","oracle"],"**Decision**: MIGRATE-004 **Purpose**: How to migrate CLI tools to MCP servers"
DECISION_035,decision,architecture,active,2026-02-23T01:31:15.818Z,["str4teg15t","policy","subagent","report","persistence","statement","requirements","mandatory","file","creation","structure","agent","consultation","decisionnnn","original","response","metadata","decision","updates","exception"],["librarian","oracle"],"**Policy ID**: POLICY-001 **Category**: Process **Status**: Active **Date**: 2026-02-20 **Authority**: Strategist (Atlas)"
DECISION_029,decision,architecture,active,2026-02-23T01:31:15.819Z,["canon","session","20260220","arxiv","research","under","pressure","what","happened","worked","direct","mongodb","access","bypasses","tool","failures","role","assimilation","sequential","thinking"],["librarian","oracle"],"## What Happened OpenFixer was tasked with creating decisions from ArXiv research. The Librarian was at max quota. The decisions-server was timing out. Every tool that the Strategist prompt relied on was down."
DECISION_039,decision,architecture,active,2026-02-23T01:31:15.819Z,["toolhive","integration","guide","architecture","registered","mcp","servers","gateway","tools","autodiscovery","health","monitoring","context","reduction","strategy","file","locations","migrate","status","agent"],["librarian","oracle"],"**Decision**: MIGRATE-004 **Status**: Implemented **Date**: 2026-02-20"
DECISION_038,decision,architecture,active,2026-02-23T01:31:15.820Z,["bugfix","delegation","workflow","overview","phases","phase","detection","resolution","integration","subdecision","template","bugxxxnnn","brief","bug","description","root","cause","analysis","changes","made"],["librarian","oracle"],"**Document ID**: WORKFLOW-001 **Category**: Process **Status**: Active **Date**: 2026-02-20 **Authority**: DECISION_038 (FORGE-003)"
